id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
432233,Beautiful apartment @ true center,2144360,Feiko,,Centrum-Oost,52.36177,4.88744,Entire home/apt,300,2,24,04-08-2019,0.24,1,363
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,,De Pijp - Rivierenbuurt,52.35298,4.90512,Entire home/apt,109,3,123,15-03-2020,1.25,1,5
439097,Bright apt in central Amsterdam,2181530,Janneke,,De Baarsjes - Oud-West,52.36994,4.86707,Entire home/apt,140,4,52,30-12-2019,0.6,1,0
440992,Charming houseboat near Olympic St.,2191136,Jan,,Zuid,52.34279,4.84985,Entire home/apt,220,3,101,22-09-2019,1.03,1,48
441424,Family house in centre of Amsterdam,2193861,Marco,,Oostelijk Havengebied - Indische Buurt,52.37379,4.94488,Entire home/apt,175,4,33,25-01-2020,0.35,1,85
441964,Private penthouse on the river IJ,2195896,Paul,,Centrum-West,52.38477,4.89333,Entire home/apt,149,30,20,30-09-2019,0.2,1,365
443698,The Warehouse: at home in Amsterdam,2204326,Petra,,Centrum-Oost,52.36147,4.8989,Hotel room,135,1,91,16-03-2020,0.94,2,132
444935,Fantastic apartment right in the city centre,2059471,Daisy,,Centrum-Oost,52.36446,4.88871,Entire home/apt,149,4,9,17-08-2017,0.2,1,0
445660,cosy room with private entrance,2202945,Heleen,,De Baarsjes - Oud-West,52.36903,4.85603,Private room,80,3,397,15-03-2020,4.04,1,321
446592,Three colourful art rooms in trendy Pijp,1543378,Daniel And Thera,,De Pijp - Rivierenbuurt,52.35852,4.90356,Private room,100,2,237,05-03-2020,2.42,1,351
447151,creative ground floor house close to Vondelpark,2220492,Raymond,,Zuid,52.35353,4.84709,Entire home/apt,105,5,77,10-11-2019,0.78,1,0
449835,PIJP Area: Stylish & comfortable apartment,2146510,Linde,,De Pijp - Rivierenbuurt,52.35538,4.90208,Entire home/apt,250,2,29,04-07-2018,0.31,1,178
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,,Centrum-Oost,52.37007,4.9017,Entire home/apt,275,3,76,19-03-2020,0.81,2,318
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin & Smadar,,Centrum-West,52.37116,4.87896,Entire home/apt,175,3,60,30-07-2018,0.61,1,337
460469,Great apartment near the centre ,1997447,Suzan,,Oud-Oost,52.36048,4.92685,Entire home/apt,110,3,46,18-08-2017,0.47,1,0
462341,Central 17th Century Unique House,2297302,Milen & Joes,,Centrum-West,52.37393,4.89355,Entire home/apt,175,3,31,02-01-2020,0.5,1,6
463636,GROUNDFLOOR IN WESTERPARK + WIFI and a comfy bed,860750,Mieke,,Westerpark,52.3816,4.87211,Entire home/apt,89,2,193,11-05-2019,2.02,1,0
467103,Luxurious apartment @ Dam Square,2313040,Willem,,Centrum-West,52.37074,4.89435,Entire home/apt,160,2,150,17-02-2020,1.62,1,0
474452,xx,2352274,Alexander,,De Baarsjes - Oud-West,52.36975,4.86026,Entire home/apt,125,3,28,07-12-2016,0.32,1,0
480245,Cosy apartment along the Amstel.,2378237,Rachelle,,Oud-Oost,52.35409,4.91289,Entire home/apt,150,2,19,08-09-2019,0.31,1,0
481664,Live the life of A'dam on water!,1382273,Eltjo & Liselore,,Westerpark,52.39134,4.89067,Private room,105,2,432,15-03-2020,5.51,2,339
483779,Spacious studio apartment in A'dam,2395278,Alex,,Slotervaart,52.34932,4.83133,Private room,72,2,38,22-10-2017,0.86,1,0
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,,De Baarsjes - Oud-West,52.37066,4.86025,Entire home/apt,200,3,54,21-09-2019,0.56,1,0
485237,Spacious home with sunny terrace 2p,2402296,Corry,,Slotervaart,52.36402,4.83034,Entire home/apt,75,2,45,22-10-2019,0.47,1,92
489418,Central quiet ap'ment with parcview,2418579,Julia,,Bos en Lommer,52.37594,4.8501,Entire home/apt,79,2,96,03-01-2015,0.99,1,0
489832,Authentic place to stay in great location.,2421854,Klaske,,De Baarsjes - Oud-West,52.36362,4.86762,Private room,130,7,39,03-01-2020,0.43,1,150
494433,"Central, cozy apartment + garden!",907405,Yahav,,De Baarsjes - Oud-West,52.36852,4.85231,Entire home/apt,90,3,24,05-08-2019,0.25,2,0
495862,2 floor garden facing Vondelpark,2449055,Marieke,,De Baarsjes - Oud-West,52.36165,4.87311,Entire home/apt,400,3,16,22-08-2019,0.19,1,188
498514,Private Apartment Good Area + Bikes,2460925,Hans,,De Pijp - Rivierenbuurt,52.34072,4.91,Entire home/apt,140,4,33,15-12-2019,0.35,1,226
502869,"Light filled, split level, cosy and clean home",2480479,Claire,,Westerpark,52.38303,4.87512,Entire home/apt,170,7,22,03-08-2019,0.23,1,87
503629,"Quiet & spacious apt, near Museums & Concertgebouw",2483843,Alban,,Zuid,52.35364,4.87824,Entire home/apt,117,4,11,28-07-2019,0.13,1,0
505012,Centre Amsterdam perfect for family,1645998,Djoke,,Centrum-Oost,52.36402,4.88758,Entire home/apt,299,3,60,23-10-2019,0.65,1,220
505650,Stylish Design Apartment,2492723,Irene,,Zuid,52.355,4.87611,Private room,140,3,127,23-02-2020,1.36,2,323
505804,Light studio in centre of Amsterdam,2493425,Simone,,Westerpark,52.3848,4.87726,Entire home/apt,78,3,93,28-08-2019,0.97,1,0
510836,★ Combo City Centre Apartments,1826139,Esther & Jan,,Centrum-West,52.37958,4.89451,Entire home/apt,700,7,109,24-08-2019,1.23,8,179
514946,Typical Amsterdam apt. in center,2536209,Martijn,,Watergraafsmeer,52.35502,4.93512,Entire home/apt,120,5,6,03-01-2016,0.07,1,0
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.3955,4.99576,Private room,120,2,2,10-03-2019,0.09,1,337
515921,Apartment near centre with amazing view over city,2541099,Anne-Marie,,Zuid,52.35022,4.8525,Entire home/apt,155,3,76,21-10-2019,0.78,1,88
516482,Space of Love - great vibe in A'dam,2542800,Noëlle,,Westerpark,52.38874,4.88437,Entire home/apt,125,2,59,18-01-2020,0.61,1,0
517092,4 bedroom apartment near the park,2041793,Bas,,De Baarsjes - Oud-West,52.36138,4.85545,Entire home/apt,135,6,0,,,1,0
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,,Centrum-West,52.37813,4.88594,Entire home/apt,160,3,23,18-03-2020,0.24,1,12
522471,Beautiful grand appartment (135 m2),2569931,Harriet,,Bos en Lommer,52.37762,4.85285,Entire home/apt,180,5,23,02-08-2019,0.27,1,31
528022,Somewhere Else,2594559,Els,,Westerpark,52.39139,4.88874,Private room,110,2,202,09-03-2020,4.51,1,299
537321,Comfortable and pleasant apartment,2639261,Vera,,De Baarsjes - Oud-West,52.37306,4.86193,Entire home/apt,169,2,30,01-01-2020,0.59,1,4
538723,Beautiful ground floor apartment ,356740,Dimphy,,Watergraafsmeer,52.35541,4.93876,Entire home/apt,140,5,57,01-01-2020,0.59,1,27
539579,Small cozy private attic room !,1305208,Savina,,De Baarsjes - Oud-West,52.36986,4.85907,Private room,65,3,218,21-03-2020,2.33,1,57
543930,Family Friendly Spacious Appartment,2674073,Daan & Jelena,,Oud-Oost,52.3639,4.92542,Entire home/apt,139,4,7,30-07-2018,0.07,1,0
543932,PLAYFUL SPLIT-LEVEL LOFT+GARDEN,2303229,Dirk,,Westerpark,52.37472,4.87233,Entire home/apt,295,4,112,26-02-2020,1.16,1,365
544506,Luxury apartment + private garden,2677807,Sander,,Bos en Lommer,52.37508,4.85753,Entire home/apt,200,3,60,01-01-2020,0.65,1,364
544625,Herengracht: spacious loft + garden,2678369,Florentine,,Centrum-West,52.37299,4.88607,Entire home/apt,350,7,16,26-11-2016,0.17,2,141
549310,3 bedrooms Apartment+Garden,2699033,Barbara,,De Baarsjes - Oud-West,52.37234,4.86229,Entire home/apt,230,1,43,02-01-2020,0.72,1,23
550783,Charming canal apartment (75m2),2707013,Jesse,,De Baarsjes - Oud-West,52.37296,4.87374,Entire home/apt,110,2,23,11-03-2016,0.4,1,0
551495,Cosy Campervan Amsterdam,711896,La Bella,,Gaasperdam - Driemond,52.30676,4.97829,Shared room,60,2,67,20-10-2019,0.82,4,178
551606,Spacious house at waterfront,2710951,Anna,,Oostelijk Havengebied - Indische Buurt,52.37245,4.95088,Entire home/apt,299,3,46,31-08-2017,0.53,1,160
552145,"Near city center, green area, WIFI",2460631,Lardy,,De Baarsjes - Oud-West,52.36694,4.85033,Entire home/apt,50,5,18,05-03-2018,0.19,1,0
553216,* Live like a King @ Prinsengracht,1600010,Anke & Robert,,Centrum-West,52.37453,4.88406,Entire home/apt,1750,21,34,03-09-2019,0.36,2,365
553514,"B&B WestergasTverblijf , Cosy!",618589,Mirjam,,Westerpark,52.38464,4.86984,Entire home/apt,80,2,162,16-02-2020,1.79,1,1
555225,Lovely house close to the Jordaan!,2727759,Sophie,,Westerpark,52.37823,4.87284,Entire home/apt,125,2,10,01-10-2017,0.17,1,0
555399,Amsterdam - conveniently located,1829820,Gina + Azeem,,De Baarsjes - Oud-West,52.37276,4.87285,Entire home/apt,120,1,22,31-05-2015,0.23,1,0
556829,peaceful stay near city centre,2737834,Sophia,,Buitenveldert - Zuidas,52.3358,4.86706,Entire home/apt,179,4,20,24-05-2019,0.21,2,180
561022,"Stunning, roof terrace on Vondelpark",1657873,David,,Zuid,52.35929,4.87806,Entire home/apt,525,3,25,09-01-2020,0.26,1,160
561713,Spacious duplex apartment + terrace near centre,2761838,Yulia,,Oud-Oost,52.36075,4.93127,Entire home/apt,195,4,5,28-07-2018,0.05,1,0
564826,Beautiful apartment + Lovely garden.,2778131,Clementine,,De Pijp - Rivierenbuurt,52.35555,4.90146,Entire home/apt,150,4,16,29-04-2019,0.17,1,0
568005,Bright central studio with terrace,2794849,Yasha & Dessi,,Zuid,52.35217,4.88042,Entire home/apt,140,2,55,14-05-2017,0.58,2,156
568446,Pretty apt in the center of A'dam,2797260,Noriko,,Centrum-Oost,52.37226,4.90191,Private room,90,3,97,15-03-2020,1.03,1,22
570753,Southern Comfort near Vondelpark,2439449,Henriette,,Zuid,52.34934,4.86913,Private room,65,4,369,17-03-2020,3.85,1,324
571029,"Spacious, 2 bedrooms & garden close to the centre!",2810037,Rosa,,De Baarsjes - Oud-West,52.3684,4.86064,Entire home/apt,150,3,10,27-05-2018,0.1,1,0
571130,Monumental Amsterdam Canalhouse,2809841,Marlies,,Centrum-West,52.3787,4.89095,Entire home/apt,125,3,5,19-07-2016,0.08,1,0
572208,AMS CENTRAL FAMILY HOME with huge garden.,2815910,Yaz,,De Baarsjes - Oud-West,52.36671,4.87275,Entire home/apt,206,2,26,28-08-2017,0.31,1,16
575603,Loft right in the city centre,2830952,Henning,,Centrum-Oost,52.36069,4.89302,Entire home/apt,245,5,15,31-12-2019,0.21,2,0
575615,Appartment in centre of Amsterdam.,2831228,Veronique,,Centrum-Oost,52.37076,4.90295,Entire home/apt,200,3,33,25-07-2019,0.35,1,23
579851,Private Studio on Spectacular Houseboat,2851886,Sonja,,Westerpark,52.38982,4.88421,Private room,149,2,439,16-03-2020,4.7,1,320
580978,Cosy apartment with canal view!,2859023,Mara,,De Baarsjes - Oud-West,52.36534,4.85654,Entire home/apt,97,7,6,03-01-2016,0.07,1,0
581342,Comfy house with garden in De Pijp,1544456,Martine,,De Pijp - Rivierenbuurt,52.35403,4.89983,Entire home/apt,250,3,76,05-05-2019,0.82,1,0
581869,Sunny & central located apartment near Albert Cuyp,2865047,Elise,,De Pijp - Rivierenbuurt,52.35239,4.88894,Entire home/apt,140,2,16,09-06-2019,0.17,1,0
582028,Large & quiet  park side Amsterdam apartment,2865851,Oliver,,Slotervaart,52.35933,4.84151,Entire home/apt,85,7,10,30-12-2018,0.12,1,0
582030,Bright & spacious design apt. in quiet area,405625,Daphne,,Bos en Lommer,52.37809,4.85039,Entire home/apt,144,3,22,05-08-2019,0.23,1,225
582121,Modern studio in stunning Jordaan,2866447,Laura,,Centrum-West,52.37441,4.88068,Entire home/apt,120,1,63,31-08-2019,0.72,1,341
582135,Jacky's place,2866493,Jacqueline,,Oud-Noord,52.38723,4.91974,Entire home/apt,100,4,10,09-09-2017,0.27,1,0
582382,Amsterdam Family Home,2868026,Emer,,Oud-Noord,52.39387,4.91687,Entire home/apt,170,4,20,27-12-2019,0.21,1,0
584938,Warm Family Canal House in the Center,199266,Anne,,Centrum-Oost,52.37246,4.90278,Entire home/apt,230,2,1,20-08-2017,0.03,1,0
588020,Large 3 bedroom apartment surrounde,1759884,Ivan,,Centrum-Oost,52.3709,4.91308,Entire home/apt,360,3,170,08-03-2020,2.62,4,306
588059,Casa Bacco @ Amsterdam city center,1501059,Bacco,,Centrum-Oost,52.3598,4.89916,Entire home/apt,110,180,39,11-10-2015,0.41,1,0
588116,Sweet ap. with garden and  2 bedrooms...,2901110,Fanneke,,Oud-Oost,52.35045,4.91614,Entire home/apt,100,2,43,06-01-2020,0.52,1,1
588288,Singel Canal Duplex apartment,1759884,Ivan,,Centrum-West,52.38019,4.89452,Entire home/apt,270,7,58,19-09-2019,0.78,4,129
588326,Great 140 m2 app. lovely canalview.,2717366,Helen,,Westerpark,52.38474,4.88078,Entire home/apt,250,26,1,03-01-2013,0.01,2,26
589194,Lovely apartment near city centre,2906309,Dounia,,Oud-Oost,52.35374,4.90931,Entire home/apt,85,5,25,10-02-2017,0.26,1,41
589237,Romantic Refuge,2906532,Roosien,,Zuid,52.35289,4.85213,Entire home/apt,118,5,17,01-08-2018,0.18,1,0
590236,Our Cozy Third floor Home,2912339,Kelli,,De Baarsjes - Oud-West,52.36692,4.85332,Entire home/apt,130,4,40,06-03-2020,0.43,1,252
590386,amazing apartment in Amsterdam!!,2913467,Ido,,Watergraafsmeer,52.35495,4.93233,Entire home/apt,140,2,7,29-07-2017,0.07,1,0
590681,Beautiful apartment near Vondelpark,2914846,Lotte,,Zuid,52.34724,4.85026,Entire home/apt,550,2,11,08-03-2020,0.11,1,0
591951,House on waterfront - free parking,2580855,Martine,,Bijlmer-Oost,52.32698,4.98295,Entire home/apt,225,1,66,25-01-2020,0.7,1,0
593483,OvernightWorkingPlaceConnectPeopleDeHallenA'Dam,2923773,Jack Sun,,De Baarsjes - Oud-West,52.36616,4.86647,Entire home/apt,90,2,210,01-05-2017,2.34,1,365
594474,Lovely apartment on TOP location,2871004,Laura,,Zuid,52.35389,4.88206,Entire home/apt,200,2,32,02-01-2016,0.34,1,0
600983,floating room on amsterdam canal,2974208,Ben,,Centrum-Oost,52.36675,4.92777,Private room,90,2,259,08-01-2020,2.75,1,105
601498,Cosy apartment in center of Amsterdam,2976221,Maurits,,Oud-Oost,52.3566,4.90834,Entire home/apt,150,1,28,22-07-2019,0.3,1,0
601882,Beautiful Family appartement,2977834,Roos,,Centrum-West,52.3748,4.87739,Entire home/apt,150,4,20,02-09-2015,0.21,1,0
606871,Modern Houseboat | Canal Views! | JORDAAN AREA,3007402,Diewert,,Westerpark,52.37752,4.87058,Private room,83,2,284,16-03-2020,3.19,1,116
608432,Sleep at Amy's B'n'B Front Room,3015785,Erik And Mary Jo,,Centrum-West,52.38315,4.88732,Hotel room,80,2,606,13-03-2020,6.36,2,80
609202,Spacious ground floor apartment,3019841,Yvonne,,Watergraafsmeer,52.34965,4.93339,Entire home/apt,139,3,31,20-01-2020,0.36,1,160
609250,Huge luxurious (2bedr.) apt in vibrant 'oud west'!,2485229,Brian,,De Baarsjes - Oud-West,52.36298,4.86721,Entire home/apt,232,2,34,26-02-2017,0.37,1,0
612698,Sunny & quiet apartment in Amsterdam close to RAI,3038971,Mihai,,Buitenveldert - Zuidas,52.32653,4.87185,Entire home/apt,180,4,7,08-07-2019,0.09,1,364
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.41016,4.96369,Private room,87,1,363,16-02-2020,3.82,10,351
619662,Artist's flat overlooking park,749611,Lioba,,Westerpark,52.38347,4.86768,Private room,69,1,195,22-09-2018,2.07,1,0
620056,"Light, spacious apartment in trendy Westerpark",2782084,Marieke,,Westerpark,52.38892,4.86973,Entire home/apt,235,3,32,18-07-2019,0.34,1,90
623123,Beautiful and spacious apartment with big rooftop,2695123,Janne,,De Baarsjes - Oud-West,52.36068,4.86543,Entire home/apt,120,3,19,15-09-2019,0.2,1,22
623652,Specious family residence near the city centre.,2980639,Katelijne,,Oud-Oost,52.35277,4.91031,Entire home/apt,213,4,28,16-08-2019,0.34,1,26
623734,Big apartment near Vondelpark,3093502,Charissa,,De Baarsjes - Oud-West,52.36285,4.86544,Entire home/apt,140,4,18,23-08-2018,0.19,1,0
624485,Beautifull apartment at Westerpark,3098348,Hanneke,,Westerpark,52.38694,4.87888,Entire home/apt,70,2,71,17-09-2017,0.75,1,0
626872,Beautiful Apartment Amsterdam,3111814,Daniel,,Westerpark,52.37625,4.87519,Entire home/apt,150,6,0,,,1,0
627188,Sleep at Amy's B'n'B Garden Room,3015785,Erik And Mary Jo,,Centrum-West,52.38165,4.88874,Hotel room,90,2,372,15-03-2020,3.9,2,83
627213,House boat near museums in the Pijp,3113556,Ingmar,,De Pijp - Rivierenbuurt,52.35228,4.88742,Entire home/apt,150,6,14,21-06-2018,0.15,1,0
627628,Luxury apartment with nice garden,2504685,Yvette,,Oud-Oost,52.35749,4.92366,Entire home/apt,135,2,7,20-12-2019,0.07,1,160
628465,"Cntr. Amsterdam - roof top, 1 bedrm",6522250,Maartje,,De Baarsjes - Oud-West,52.36341,4.86358,Entire home/apt,125,2,36,22-01-2018,0.38,1,0
629670,Canal apt in Jordaan Center 90 m²!,3103819,Mathilde,,Centrum-West,52.37904,4.87936,Entire home/apt,225,6,47,02-01-2020,0.5,1,226
632434,Casa Don Mateo,3146203,Mattheus,,Centrum-West,52.37052,4.88999,Entire home/apt,125,5,21,13-08-2015,0.22,1,0
634170,"'Westerpark Sanctuary', Office-Apartment",3078488,Carolina,,Westerpark,52.38371,4.86694,Entire home/apt,100,28,141,31-03-2020,1.49,1,347
637742,"Cozy, quiet home near Vondelpark",3181829,Joeri,,Zuid,52.34675,4.8473,Entire home/apt,79,4,15,23-08-2016,0.18,1,0
639480,Spacious duplex with roof terrasse,3192579,Charlotte,,Bos en Lommer,52.3765,4.86016,Entire home/apt,105,2,1,06-01-2014,0.01,1,0
639981,Beautiful apartment in Amsterdam,3195385,Gijs,,De Baarsjes - Oud-West,52.36024,4.85364,Entire home/apt,105,5,22,25-05-2018,0.23,1,0
640062,Apartment with garden + 2 bikes,3195444,Liz,,Watergraafsmeer,52.34994,4.92824,Entire home/apt,99,3,41,16-12-2019,0.43,1,29
641875,Adam Canal Center- /long stay ready.,3207136,Steve,,Centrum-West,52.36883,4.88531,Entire home/apt,100,4,216,16-03-2020,2.36,1,0
642190,Cute Condo in heart of Amsterdam,3209034,Ben,,Centrum-Oost,52.36587,4.89144,Entire home/apt,139,2,107,11-05-2017,1.15,1,0
642247,"Proper & clean apartment, nice neighborhood",3209315,Joep,,De Baarsjes - Oud-West,52.37285,4.86066,Entire home/apt,120,6,34,23-06-2019,0.36,1,1
643845,"Bright, central, design Apartment w/cosy feel",3220306,Susanne,,Westerpark,52.39178,4.87241,Entire home/apt,99,5,17,04-07-2017,0.18,1,88
648826,Cozy apartment centre first canal,3255626,Marcel,,Centrum-Oost,52.35852,4.89165,Entire home/apt,113,3,38,03-12-2019,0.4,1,89
652575,Lovely apartment in dynamic Pijp for rent!,3280080,Meltem,,De Pijp - Rivierenbuurt,52.35711,4.89598,Entire home/apt,90,3,28,29-07-2019,0.33,1,30
652660,Sunny apartment with canal view ,2369370,Odette,,De Baarsjes - Oud-West,52.36637,4.87755,Entire home/apt,115,6,8,24-11-2012,0.08,1,0
652888,My perfect spot next to the Jordaan,3266011,Renee,,Westerpark,52.37835,4.87297,Entire home/apt,80,2,102,09-02-2020,1.08,1,32
653459,"VeryBig luxurious family house A""dam free parking",1634910,Derk,,Buitenveldert - Zuidas,52.32246,4.86219,Entire home/apt,170,4,14,08-01-2020,0.41,1,66
653596,Characteristic canalhouse near Leidse square!,3287406,Jeroen,,De Baarsjes - Oud-West,52.3687,4.87209,Entire home/apt,140,3,29,23-10-2018,0.31,1,0
654931,"A-location, ensuite bathroom, centre - Milkmaid -",3278419,Matthijs,,Centrum-West,52.37167,4.8948,Hotel room,85,1,646,22-05-2020,6.86,2,287
655216,A-location ensuite bathroom centre 'Pearl Earring',3278419,Matthijs,,Centrum-West,52.37098,4.89434,Hotel room,85,1,553,03-06-2020,5.91,2,273
656268,"Style, History & Design - 2 Bedrm",3305102,Gerard,,Centrum-Oost,52.37103,4.90747,Entire home/apt,150,4,4,10-08-2016,0.07,1,0
658049,Ground floor 90m2,3317069,Marfi,,De Baarsjes - Oud-West,52.36114,4.87608,Private room,160,2,99,29-01-2020,1.14,1,349
660856,Large 4 floor art-filled family-friendly townhouse,3336575,Maaike,,Watergraafsmeer,52.35526,4.93451,Entire home/apt,325,5,34,04-08-2019,0.38,1,25
663390,120m2 luxurious house with a garden,3350109,Anna & Derk,,Watergraafsmeer,52.35532,4.93239,Entire home/apt,170,4,12,17-06-2017,0.14,1,0
663697,Boutique luxe apt. at PRINSENGRACHT,3351752,Merian,,Centrum-Oost,52.36143,4.90168,Entire home/apt,350,7,22,13-01-2020,0.24,1,291
664697,Design Waterfront flat near station,1406783,Alicia,,Oud-Noord,52.38557,4.90137,Entire home/apt,87,30,64,30-06-2018,0.68,1,365
665250,Artists house with two gardens.,3361425,Marcus,,De Pijp - Rivierenbuurt,52.35108,4.89882,Entire home/apt,139,14,0,,,1,0
666142,"Lovely, Spacious appartment!",3367431,Mark,,De Baarsjes - Oud-West,52.3634,4.85925,Entire home/apt,120,8,10,06-08-2019,0.12,1,19
667305,"Green, sportive experience in A'dam",3375589,Fred Alexander,,Noord-West,52.42037,4.8947,Entire home/apt,140,5,15,24-09-2019,0.18,1,365
667333,Apartment in centre of Amsterdam ,3375808,Paul,,Centrum-West,52.36791,4.88086,Entire home/apt,147,3,29,20-08-2017,0.31,1,0
667928,"Cozy, unique apartment in Jordaan",2467597,Jasper & Joline,,Centrum-West,52.38093,4.88653,Entire home/apt,175,2,26,30-04-2018,0.28,2,0
669729,"House in city centre, sunny garden",3080120,Jorrien,,De Pijp - Rivierenbuurt,52.35398,4.89165,Entire home/apt,199,60,2,05-07-2014,0.03,1,229
